condition_id,candidate_mode,selection,distance_from_flanker_edge_deg,log_sensitivity_ratio
P01_L010,1,row_linked_max_fms,0.7326807017543859,-0.06623076801127029
P01_L010,1,row_linked_max_fms,0.7346766917293233,-0.06965575962110793
P01_L010,1,row_linked_max_fms,0.7366726817042606,-0.07301084776950123
P01_L010,1,row_linked_max_fms,0.7386686716791979,-0.07629271689349995
P01_L010,1,row_linked_max_fms,0.7406646616541352,-0.07949812484719351
P01_L010,1,row_linked_max_fms,0.7426606516290726,-0.08262390610437689
P01_L010,1,row_linked_max_fms,0.7446566416040099,-0.08566697488444816
P01_L010,1,row_linked_max_fms,0.7466526315789472,-0.08862432819845101
P01_L010,1,row_linked_max_fms,0.7486486215538846,-0.09149304881225584
P01_L010,1,row_linked_max_fms,0.7506446115288221,-0.09427030812395573
P01_L010,1,row_linked_max_fms,0.7526406015037594,-0.09695336895263827
P01_L010,1,row_linked_max_fms,0.7546365914786968,-0.09953958823578764
P01_L010,1,row_linked_max_fms,0.7566325814536341,-0.10202641963265409
P01_L010,1,row_linked_max_fms,0.7586285714285714,-0.1044114160310302
P01_L010,1,row_linked_max_fms,0.7606245614035088,-0.10669223195496559
P01_L010,1,row_linked_max_fms,0.7626205513784461,-0.1088666258710511
P01_L010,1,row_linked_max_fms,0.7646165413533834,-0.11093246239100542
P01_L010,1,row_linked_max_fms,0.7666125313283207,-0.11288771436839927
P01_L010,1,row_linked_max_fms,0.7686085213032581,-0.11473046488746096
P01_L010,1,row_linked_max_fms,0.7706045112781954,-0.11645890914200958
P01_L010,1,row_linked_max_fms,0.7726005012531327,-0.11807135620267648
P01_L010,1,row_linked_max_fms,0.7745964912280701,-0.11956623067068478
P01_L010,1,row_linked_max_fms,0.7765924812030074,-0.12094207421656931
P01_L010,1,row_linked_max_fms,0.7785884711779447,-0.12219754700233498
P01_L010,1,row_linked_max_fms,0.7805844611528823,-0.12333142898566754
P01_L010,1,row_linked_max_fms,0.7825804511278196,-0.12434262110492639
P01_L010,1,row_linked_max_fms,0.7845764411027569,-0.12523014634377164
P01_L010,1,row_linked_max_fms,0.7865724310776943,-0.1259931506743921
P01_L010,1,row_linked_max_fms,0.7885684210526316,-0.1266309038784259
P01_L010,1,row_linked_max_fms,0.7905644110275689,-0.12714280024478558
P01_L010,1,row_linked_max_fms,0.7925604010025062,-0.12752835914372104
P01_L010,1,row_linked_max_fms,0.7945563909774436,-0.12778722547657834
P01_L010,1,row_linked_max_fms,0.7965523809523809,-0.12791917000083447
P01_L010,1,row_linked_max_fms,0.7985483709273182,-0.1279240895301132
P01_L010,1,row_linked_max_fms,0.8005443609022556,-0.12780200700901026
P01_L010,1,row_linked_max_fms,0.8025403508771929,-0.1275530714626819
P01_L010,1,row_linked_max_fms,0.8045363408521302,-0.12717755782127302
P01_L010,1,row_linked_max_fms,0.8065323308270675,-0.12667586661938798
P01_L010,1,row_linked_max_fms,0.8085283208020049,-0.12604852357092872
P01_L010,1,row_linked_max_fms,0.8105243107769422,-0.12529617901975038
P01_L010,1,row_linked_max_fms,0.8125203007518798,-0.12441960726670616
P01_L010,1,row_linked_max_fms,0.8145162907268171,-0.12341970577377813
P01_L010,1,row_linked_max_fms,0.8165122807017544,-0.1222974942461084
P01_L010,1,row_linked_max_fms,0.8185082706766917,-0.12105411359287194
P01_L010,1,row_linked_max_fms,0.8205042606516291,-0.11969082476804675
P01_L010,1,row_linked_max_fms,0.8225002506265664,-0.1182090074922597
P01_L010,1,row_linked_max_fms,0.8244962406015037,-0.11661015885700281
P01_L010,1,row_linked_max_fms,0.8264922305764411,-0.11489589181263131
P01_L010,1,row_linked_max_fms,0.8284882205513784,-0.11306793354167026
P01_L010,1,row_linked_max_fms,0.8304842105263157,-0.1111281237190695
P01_L010,1,row_linked_max_fms,0.832480200501253,-0.10907841266115942
P01_L010,1,row_linked_max_fms,0.8344761904761904,-0.10692085936516883
P01_L010,1,row_linked_max_fms,0.8364721804511277,-0.10465762944127603
