condition_id,frequency_cpd,density_per_cpd
P01_L010,4.4736972972972975,0.14236247890429812
P01_L010,4.481203603603604,0.1380359690593898
P01_L010,4.48870990990991,0.13373334554706623
P01_L010,4.496216216216216,0.12946278690242632
P01_L010,4.503722522522523,0.12523202158194138
P01_L010,4.511228828828829,0.12104831492747284
P01_L010,4.5187351351351355,0.11691845933826454
P01_L010,4.526241441441441,0.1128487675551148
P01_L010,4.533747747747748,0.10884506894097573
P01_L010,4.541254054054054,0.10491270862449885
P01_L010,4.548760360360361,0.10105654935753301
P01_L010,4.556266666666667,0.09728097592441032
P01_L010,4.5637729729729735,0.09358990192994876
P01_L010,4.571279279279279,0.08998677878451694
P01_L010,4.578785585585586,0.08647460669809662
P01_L010,4.586291891891892,0.08305594749108194
P01_L010,4.593798198198199,0.0797329390273582
P01_L010,4.601304504504505,0.07650731107500441
P01_L010,4.6088108108108115,0.07338040240152154
P01_L010,4.616317117117117,0.07035317891376747
P01_L010,4.623823423423423,0.06742625265751416
P01_L010,4.63132972972973,0.06459990149767776
P01_L010,4.638836036036036,0.06187408930755202
P01_L010,4.646342342342343,0.05924848650367529
P01_L010,4.653848648648649,0.0567224907721325
P01_L010,4.661354954954955,0.05429524784188479
P01_L010,4.668861261261261,0.05196567217110126
P01_L010,4.676367567567568,0.049732467423135814
P01_L010,4.683873873873874,0.04759414661974571
P01_L010,4.691380180180181,0.045549051870129524
P01_L010,4.6988864864864865,0.04359537358533771
P01_L010,4.706392792792793,0.04173116909840486
P01_L010,4.713899099099099,0.039954380621107635
P01_L010,4.721405405405406,0.03826285247844512
P01_L010,4.728911711711712,0.03665434757173927
P01_L010,4.736418018018019,0.03512656303053433
P01_L010,4.7439243243243245,0.03367714502226954
P01_L010,4.75143063063063,0.03230370269688506
P01_L010,4.758936936936937,0.031003821251144575
P01_L010,4.766443243243243,0.029775074104456442
P01_L010,4.77394954954955,0.02861503418435707
P01_L010,4.781455855855856,0.027521284325609404
P01_L010,4.7889621621621625,0.026491426792035675
P01_L010,4.796468468468468,0.025523091934808707
P01_L010,4.803974774774775,0.024613946004957185
P01_L010,4.811481081081081,0.02376169814136161
P01_L010,4.818987387387388,0.022964106558522473
P01_L010,4.826493693693694,0.022218983960944776
P01_L010,4.8340000000000005,0.02152420221310463
P01_L010,4.841506306306306,0.02087769629571582
P01_L010,4.849012612612613,0.02027746758039861
P01_L010,4.856518918918919,0.019721586455944178
P01_L010,4.864025225225226,0.01920819434016531
P01_L010,4.871531531531532,0.01873550511189373
P01_L010,4.8790378378378385,0.018301805998031263
P01_L010,4.886544144144144,0.017905457950734165
P01_L010,4.89405045045045,0.0175448955498195
P01_L010,4.901556756756757,0.017218626465366177
P01_L010,4.909063063063063,0.01692523051524368
P01_L010,4.91656936936937,0.016663358351970553
P01_L010,4.924075675675676,0.01643172981288957
P01_L010,4.931581981981982,0.016229131967154427
P01_L010,4.939088288288288,0.016054416892466918
P01_L010,4.946594594594595,0.01590649921388672
P01_L010,4.954100900900901,0.01578435343636298
P01_L010,4.961607207207208,0.015687011101901443
P01_L010,4.969113513513514,0.01561355780149738
P01_L010,4.97661981981982,0.015563130071112626
P01_L010,4.984126126126126,0.015534912200069537
P01_L010,4.991632432432433,0.015528132979257557
P01_L010,4.999138738738739,0.01554206241550974
P01_L010,5.006645045045046,0.015576008437391268
P01_L010,5.014151351351352,0.01562931361645621
P01_L010,5.0216576576576575,0.01570135192676682
P01_L010,5.029163963963964,0.015791525564129643
P01_L010,5.03667027027027,0.015899261845086943
P01_L010,5.044176576576577,0.01602401020421311
P01_L010,5.051682882882883,0.016165239306699872
P01_L010,5.05918918918919,0.016322434291586696
P01_L010,5.0666954954954955,0.01649509415929992
P01_L010,5.074201801801802,0.016682729315421255
P01_L010,5.081708108108108,0.016884859280814526
P01_L010,5.089214414414415,0.01710101057642122
P01_L010,5.096720720720721,0.01733071478918889
P01_L010,5.104227027027028,0.017573506823748926
P01_L010,5.1117333333333335,0.017828923342613993
P01_L010,5.11923963963964,0.018096501395844414
P01_L010,5.126745945945946,0.018375777239349547
P01_L010,5.134252252252253,0.018666285339258053
P01_L010,5.141758558558559,0.01896755755813449
P01_L010,5.149264864864865,0.019279122517242273
P01_L010,5.1567711711711715,0.01960050512758534
P01_L010,5.164277477477477,0.019931226281103064
P01_L010,5.171783783783784,0.02027080269217152
P01_L010,5.17929009009009,0.020618746878482024
P01_L010,5.186796396396397,0.020974567269441344
P01_L010,5.194302702702703,0.021337768429479462
P01_L010,5.201809009009009,0.021707851383055605
P01_L010,5.209315315315315,0.022084314027745758
P01_L010,5.216821621621622,0.022466651621559086
P01_L010,5.224327927927928,0.02285435733058538
P01_L010,5.231834234234235,0.0232469228232044
P01_L010,5.239340540540541,0.023643838897399502
P01_L010,5.246846846846847,0.024044596128200417
P01_L010,5.254353153153153,0.024448685522926224
P01_L010,5.26185945945946,0.02485559917270008
P01_L010,5.269365765765766,0.025264830889651965
P01_L010,5.276872072072073,0.025675876820292532
P01_L010,5.284378378378379,0.026088236026728936
P01_L010,5.2918846846846845,0.02650141102866694
P01_L010,5.299390990990991,0.026914908300498315
P01_L010,5.306897297297297,0.02732823871917936
P01_L010,5.314403603603604,0.027740917960053214
P01_L010,5.32190990990991,0.028152466839224385
P01_L010,5.329416216216217,0.028562411602543383
P01_L010,5.3369225225225225,0.028970284162683164
P01_L010,5.344428828828829,0.029375622287157923
P01_L010,5.351935135135135,0.029777969741435373
P01_L010,5.359441441441442,0.03017687639250701
P01_L010,5.366947747747748,0.03057189827937759
P01_L010,5.374454054054055,0.03096259765791747
P01_L010,5.3819603603603605,0.03134854302835307
P01_L010,5.389466666666667,0.03172930915435577
P01_L010,5.396972972972973,0.03210447708320392
P01_L010,5.40447927927928,0.032473634176840606
P01_L010,5.411985585585586,0.0328363741638061
P01_L010,5.419491891891892,0.03319229722200714
P01_L010,5.4269981981981985,0.03354101010207502
P01_L010,5.434504504504504,0.033882126300672916
P01_L010,5.442010810810811,0.034215266292538286
P01_L010,5.449517117117117,0.03454005782929588
P01_L010,5.457023423423424,0.034856136312170216
P01_L010,5.46452972972973,0.03516314524464758
P01_L010,5.4720360360360365,0.035460736769934005
P01_L010,5.479542342342342,0.035748572296724165
P01_L010,5.487048648648649,0.03602632321534536
P01_L010,5.494554954954955,0.036293671704815365
P01_L010,5.502061261261261,0.03655031162975836
P01_L010,5.509567567567568,0.03679594952446793
P01_L010,5.517073873873874,0.037030305659754924
P01_L010,5.52458018018018,0.03725311518653712
P01_L010,5.532086486486486,0.03746412934849651
P01_L010,5.539592792792793,0.03766311675453183
P01_L010,5.547099099099099,0.03784986470021149
P01_L010,5.554605405405406,0.03802418052600603
P01_L010,5.562111711711712,0.03818589299876445
P01_L010,5.569618018018018,0.03833485370172448
P01_L010,5.577124324324324,0.03847093841732533
P01_L010,5.584630630630631,0.03859404848624189
P01_L010,5.592136936936937,0.038704112125402895
P01_L010,5.599643243243244,0.03880108568728712
P01_L010,5.60714954954955,0.038884954842554144
P01_L010,5.6146558558558555,0.03895573566802448
P01_L010,5.622162162162162,0.039013475622224625
P01_L010,5.629668468468468,0.03905825439113364
P01_L010,5.637174774774775,0.03909018458740813
P01_L010,5.644681081081081,0.03910941228724139
P01_L010,5.652187387387388,0.03911611739009106
P01_L010,5.6596936936936935,0.039110513787809324
P01_L010,5.6672,0.03909284933119986
P01_L010,5.674706306306306,0.03906340558370192
P01_L010,5.682212612612613,0.03902249735373781
P01_L010,5.689718918918919,0.03897047199925796
P01_L010,5.697225225225226,0.038907708500123706
P01_L010,5.7047315315315315,0.038834616296201344
P01_L010,5.712237837837838,0.03875163389133679
P01_L010,5.719744144144144,0.03865922722574636
P01_L010,5.727250450450451,0.03855788782175244
P01_L010,5.734756756756757,0.03844813071019274
P01_L010,5.742263063063063,0.03833049214720954
P01_L010,5.749769369369369,0.038205527133461405
P01_L010,5.757275675675675,0.03807380675005667
P01_L010,5.764781981981982,0.03793591532767082
P01_L010,5.772288288288288,0.03779244746735458
P01_L010,5.779794594594595,0.03764400493342779
P01_L010,5.787300900900901,0.037491193440589224
P01_L010,5.794807207207207,0.03733461935890754
P01_L010,5.802313513513513,0.037174886361702825
P01_L010,5.80981981981982,0.03701259204243768
P01_L010,5.817326126126126,0.03684832452762231
P01_L010,5.824832432432433,0.03668265911337013
P01_L010,5.832338738738739,0.03651615495362719
P01_L010,5.839845045045045,0.036349351828211425
P01_L010,5.847351351351351,0.036182767018657455
P01_L010,5.854857657657658,0.036016892319450974
P01_L010,5.862363963963964,0.03585219121156082
P01_L010,5.869870270270271,0.0356890962242449
P01_L010,5.877376576576577,0.03552800650991329
P01_L010,5.8848828828828825,0.03536928565540751
P01_L010,5.892389189189189,0.0352132597513857
P01_L010,5.899895495495495,0.035060215739626074
P01_L010,5.907401801801802,0.03491040005597796
P01_L010,5.914908108108108,0.034764017584421866
P01_L010,5.922414414414415,0.03462123093527632
P01_L010,5.9299207207207205,0.034482160058015375
P01_L010,5.937427027027027,0.03434688219647474
P01_L010,5.944933333333333,0.03421543219144475
P01_L010,5.95243963963964,0.03408780313279901
P01_L010,5.959945945945946,0.033963947360418426
