condition_id,candidate_mode,selection,assumed_input_index,point_index,probe_position_deg,distance_from_flanker_edge_deg,log_sensitivity_ratio,spread_recorded,errorbar_halfwidth_source_convention
P01_L200,2,row_linked_max_fms,15647,7,-0.2063,0.29369999999999996,0.1683898398538113,0.253544348195217,0.1267721740976085
P01_L200,2,row_linked_max_fms,15647,8,-0.1719,0.3281,-0.07140894114465661,0.17541775993220934,0.08770887996610467
P01_L200,2,row_linked_max_fms,15647,9,-0.1375,0.3625,-0.10461804258003299,0.08504864172363648,0.04252432086181824
P01_L200,2,row_linked_max_fms,15647,10,-0.1031,0.39690000000000003,-0.009724008498389877,0.2948966611920807,0.14744833059604034
P01_L200,2,row_linked_max_fms,15647,11,-0.0688,0.4312,0.24063939967724135,0.2847027530448894,0.1423513765224447
P01_L200,2,row_linked_max_fms,15647,12,-0.0344,0.4656,-0.3134990489751419,0.29612821403869855,0.14806410701934927
P01_L200,2,row_linked_max_fms,15647,13,0.0,0.5,-0.09781904049701853,0.22800935592427754,0.11400467796213877
P01_L200,2,row_linked_max_fms,15647,14,0.0344,0.5344,0.2816894720716307,0.3098210391316085,0.15491051956580426
P01_L200,2,row_linked_max_fms,15647,15,0.0688,0.5688,0.030887665242987812,0.08273868206346967,0.041369341031734834
P01_L200,2,row_linked_max_fms,15647,16,0.1031,0.6031,0.10970020326182292,0.13960418019829046,0.06980209009914523
P01_L200,2,row_linked_max_fms,15647,17,0.1375,0.6375,-0.14859291248821765,0.18976214069101568,0.09488107034550784
P01_L200,2,row_linked_max_fms,15647,18,0.1719,0.6718999999999999,0.11801785622384334,0.32644118486980805,0.16322059243490403
P01_L200,2,row_linked_max_fms,15647,19,0.2063,0.7063,0.3320821642144353,0.2263264158622631,0.11316320793113155
P01_L200,2,row_linked_max_fms,15647,20,0.2406,0.7406,-0.2936141488020117,0.5284704959856688,0.2642352479928344
P01_L200,2,row_linked_max_fms,15647,21,0.275,0.775,-0.1693348233180594,0.27164660919678246,0.13582330459839123
P01_L200,2,row_linked_max_fms,15647,22,0.3438,0.8438,0.05639058321661901,0.17002285823542856,0.08501142911771428
P01_L200,2,source_plotting_index_rule,7070,0,-0.4469,0.05309999999999998,-0.15537783575746164,0.2651736151658294,0.1325868075829147
P01_L200,2,source_plotting_index_rule,7070,1,-0.4125,0.08750000000000002,0.04925925088077305,0.24884976208194423,0.12442488104097212
P01_L200,2,source_plotting_index_rule,7070,2,-0.3781,0.12190000000000001,-0.1765044629812517,0.3248278830578411,0.16241394152892055
P01_L200,2,source_plotting_index_rule,7070,3,-0.3438,0.1562,0.09477643601031505,0.32935141596526757,0.16467570798263378
P01_L200,2,source_plotting_index_rule,7070,4,-0.3094,0.1906,0.305436444983531,0.6286489002990046,0.3143244501495023
P01_L200,2,source_plotting_index_rule,7070,5,-0.275,0.22499999999999998,0.07564795410987321,0.3375500356202456,0.1687750178101228
P01_L200,2,source_plotting_index_rule,7070,6,-0.2406,0.25939999999999996,-0.07833905747782652,0.25670252468229116,0.12835126234114558
P01_L200,2,source_plotting_index_rule,7070,7,-0.2063,0.29369999999999996,0.048334413566026385,0.24838317096911045,0.12419158548455522
P01_L200,2,source_plotting_index_rule,7070,8,-0.1719,0.3281,-0.06973626952126598,0.21412697200927583,0.10706348600463791
P01_L200,2,source_plotting_index_rule,7070,9,-0.1375,0.3625,0.051456081957206905,0.14984548566063535,0.07492274283031768
P01_L200,2,source_plotting_index_rule,7070,10,-0.1031,0.39690000000000003,-0.0050731996505947174,0.2354935412745617,0.11774677063728085
P01_L200,2,source_plotting_index_rule,7070,11,-0.0688,0.4312,0.26736141424300064,0.25181974648611755,0.12590987324305877
P01_L200,2,source_plotting_index_rule,7070,12,-0.0344,0.4656,-0.33775511120011537,0.21013150313364082,0.10506575156682041
P01_L200,2,source_plotting_index_rule,7070,13,0.0,0.5,-0.02607130283308851,0.28885434226380163,0.14442717113190082
P01_L200,2,source_plotting_index_rule,7070,14,0.0344,0.5344,0.38438276339676297,0.3117102450399997,0.15585512251999986
P01_L200,2,source_plotting_index_rule,7070,15,0.0688,0.5688,0.0565053510443323,0.061786794053523185,0.030893397026761592
P01_L200,2,source_plotting_index_rule,7070,16,0.1031,0.6031,0.016685992837264307,0.13187652564078303,0.06593826282039152
P01_L200,2,source_plotting_index_rule,7070,17,0.1375,0.6375,-0.1295724174703003,0.1979323421252535,0.09896617106262676
P01_L200,2,source_plotting_index_rule,7070,18,0.1719,0.6718999999999999,0.08162998043277558,0.2673401588276861,0.13367007941384304
P01_L200,2,source_plotting_index_rule,7070,19,0.2063,0.7063,0.25981766114403965,0.1720739643343594,0.0860369821671797
P01_L200,2,source_plotting_index_rule,7070,20,0.2406,0.7406,-0.33285148068593623,0.5956967607140032,0.2978483803570016
P01_L200,2,source_plotting_index_rule,7070,21,0.275,0.775,-0.09445481934161574,0.24922615678371454,0.12461307839185727
P01_L200,2,source_plotting_index_rule,7070,22,0.3438,0.8438,-0.024535474016715034,0.22571232687956858,0.11285616343978429
P02_L010,1,row_linked_max_fms,10588,0,-0.4011,0.09889999999999999,-0.0923714636875245,0.22473669868618992,0.11236834934309496
P02_L010,1,row_linked_max_fms,10588,1,-0.3209,0.17909999999999998,0.2749743446590181,0.25246683890244703,0.12623341945122352
P02_L010,1,row_linked_max_fms,10588,2,-0.2349,0.2651,-0.014258565782756746,0.1884579282146884,0.0942289641073442
P02_L010,1,row_linked_max_fms,10588,3,-0.1547,0.3453,0.049547454530040135,0.1740550414737934,0.0870275207368967
P02_L010,1,row_linked_max_fms,10588,4,-0.0745,0.4255,0.007091271632444802,0.1173161487720451,0.05865807438602255
P02_L010,1,row_linked_max_fms,10588,5,0.0057,0.5057,0.19060064370886348,0.28160032767014315,0.14080016383507157
P02_L010,1,row_linked_max_fms,10588,6,0.0859,0.5859,-0.06175330117133377,0.26105829138051456,0.13052914569025728
P02_L010,1,row_linked_max_fms,10588,7,0.1662,0.6662,-0.16087945099076004,0.18941775524713708,0.09470887762356854
P02_L010,1,row_linked_max_fms,10588,8,0.2521,0.7521,0.04953302541339897,0.2939541354037123,0.14697706770185615
P02_L010,1,row_linked_max_fms,10588,9,0.3323,0.8323,-0.008507011805402842,0.11852562759440846,0.05926281379720423
P02_L010,1,row_linked_max_fms,10588,10,0.4125,0.9125,-0.12503391485333096,0.16452588526130107,0.08226294263065054
P02_L010,1,row_linked_max_fms,10588,11,0.4927,0.9927,0.2607870471314078,0.2577065874180849,0.12885329370904244
P02_L010,1,source_plotting_index_rule,1646,0,-0.4011,0.09889999999999999,-0.07886780191967196,0.27125356010650087,0.13562678005325043
P02_L010,1,source_plotting_index_rule,1646,1,-0.3209,0.17909999999999998,0.19517815646155454,0.24194809144155807,0.12097404572077904
P02_L010,1,source_plotting_index_rule,1646,2,-0.2349,0.2651,0.04420289939351996,0.2374857111827387,0.11874285559136935
P02_L010,1,source_plotting_index_rule,1646,3,-0.1547,0.3453,0.07490627647173545,0.15083780119557688,0.07541890059778844
P02_L010,1,source_plotting_index_rule,1646,4,-0.0745,0.4255,-0.04006139864151808,0.22893079755325416,0.11446539877662708
P02_L010,1,source_plotting_index_rule,1646,5,0.0057,0.5057,0.2009253840014166,0.31346046784180265,0.15673023392090132
P02_L010,1,source_plotting_index_rule,1646,6,0.0859,0.5859,-0.037004332325904374,0.2846792932258186,0.1423396466129093
P02_L010,1,source_plotting_index_rule,1646,7,0.1662,0.6662,-0.06834985016626144,0.23216136342662627,0.11608068171331314
P02_L010,1,source_plotting_index_rule,1646,8,0.2521,0.7521,-0.06056232011051327,0.25761382217764034,0.12880691108882017
P02_L010,1,source_plotting_index_rule,1646,9,0.3323,0.8323,0.02240068368118198,0.16449057370653966,0.08224528685326983
P02_L010,1,source_plotting_index_rule,1646,10,0.4125,0.9125,-0.000669206830570814,0.1433149258929387,0.07165746294646935
P02_L010,1,source_plotting_index_rule,1646,11,0.4927,0.9927,0.31974752050752525,0.28398123037746364,0.14199061518873182
P02_L010,2,row_linked_max_fms,4353,0,-0.4011,0.09889999999999999,-0.13340978907495668,0.3658020283228605,0.18290101416143026
P02_L010,2,row_linked_max_fms,4353,1,-0.3209,0.17909999999999998,0.1884345019339494,0.17834973189206543,0.08917486594603272
P02_L010,2,row_linked_max_fms,4353,2,-0.2349,0.2651,0.07824832699564585,0.26132737198991685,0.13066368599495842
P02_L010,2,row_linked_max_fms,4353,3,-0.1547,0.3453,0.0391481330093379,0.16146397275303964,0.08073198637651982
P02_L010,2,row_linked_max_fms,4353,4,-0.0745,0.4255,-1.4354181284656818e-05,0.21355751851386726,0.10677875925693363
P02_L010,2,row_linked_max_fms,4353,5,0.0057,0.5057,0.19994183851998454,0.3102108210267933,0.15510541051339666
P02_L010,2,row_linked_max_fms,4353,6,0.0859,0.5859,-0.17695712807032,0.25618740469539564,0.12809370234769782
P02_L010,2,row_linked_max_fms,4353,7,0.1662,0.6662,0.002113412155083755,0.2929655748309684,0.1464827874154842
P02_L010,2,row_linked_max_fms,4353,8,0.2521,0.7521,-0.06217032389071539,0.2688663276347525,0.13443316381737624
P02_L010,2,row_linked_max_fms,4353,9,0.3323,0.8323,0.09485022950718794,0.12606119798810567,0.06303059899405283
P02_L010,2,row_linked_max_fms,4353,10,0.4125,0.9125,-0.09742638021466477,0.19465223663234324,0.09732611831617162
P02_L010,2,row_linked_max_fms,4353,11,0.4927,0.9927,0.25053548329715697,0.2981084102272104,0.1490542051136052
P02_L010,2,source_plotting_index_rule,1942,0,-0.4011,0.09889999999999999,-0.07886780191967196,0.27125356010650087,0.13562678005325043
P02_L010,2,source_plotting_index_rule,1942,1,-0.3209,0.17909999999999998,0.20675429600913817,0.1520121129757982,0.0760060564878991
P02_L010,2,source_plotting_index_rule,1942,2,-0.2349,0.2651,0.02141000742967651,0.14556876421792564,0.07278438210896282
P02_L010,2,source_plotting_index_rule,1942,3,-0.1547,0.3453,0.06258559210833123,0.0758122294963335,0.03790611474816675
P02_L010,2,source_plotting_index_rule,1942,4,-0.0745,0.4255,0.007091276035982486,0.11731617143491574,0.05865808571745787
P02_L010,2,source_plotting_index_rule,1942,5,0.0057,0.5057,0.22916796345436763,0.2964440535921171,0.14822202679605856
P02_L010,2,source_plotting_index_rule,1942,6,0.0859,0.5859,-0.06866644213145487,0.26566109072025623,0.13283054536012812
P02_L010,2,source_plotting_index_rule,1942,7,0.1662,0.6662,0.09457708689117873,0.260150774469663,0.1300753872348315
P02_L010,2,source_plotting_index_rule,1942,8,0.2521,0.7521,-0.06641713321473389,0.30002958052233414,0.15001479026116707
P02_L010,2,source_plotting_index_rule,1942,9,0.3323,0.8323,0.03161179853031563,0.1703198587556855,0.08515992937784275
P02_L010,2,source_plotting_index_rule,1942,10,0.4125,0.9125,0.036945516695639044,0.22960446957246103,0.11480223478623051
P02_L010,2,source_plotting_index_rule,1942,11,0.4927,0.9927,0.2566844285132888,0.26619084538946947,0.13309542269473473
P02_L026,1,row_linked_max_fms,12873,0,-0.4011,0.09889999999999999,0.00019528201564994357,0.2814594446536742,0.1407297223268371
P02_L026,1,row_linked_max_fms,12873,1,-0.338,0.16199999999999998,-0.12082557761530321,0.20789686640457591,0.10394843320228796
P02_L026,1,row_linked_max_fms,12873,2,-0.2807,0.2193,0.11192685277246156,0.29704217706338965,0.14852108853169482
P02_L026,1,row_linked_max_fms,12873,3,-0.2235,0.27649999999999997,0.35186501546928345,0.18238388641720676,0.09119194320860338
P02_L026,1,row_linked_max_fms,12873,4,-0.1604,0.3396,0.11945972422387968,0.21886620283744376,0.10943310141872188
P02_L026,1,row_linked_max_fms,12873,5,-0.1031,0.39690000000000003,0.10749831994837153,0.3008012415917453,0.15040062079587266
P02_L026,1,row_linked_max_fms,12873,6,-0.0401,0.4599,-0.23837153880258133,0.18083322352051162,0.09041661176025581
P02_L026,1,row_linked_max_fms,12873,7,0.0172,0.5172,0.16044952637035811,0.275807422190674,0.137903711095337
P02_L026,1,row_linked_max_fms,12873,8,0.0802,0.5802,0.18310706839877688,0.3609522858568614,0.1804761429284307
P02_L026,1,row_linked_max_fms,12873,9,0.1375,0.6375,0.3719765824386684,0.391988229022292,0.195994114511146
P02_L026,1,row_linked_max_fms,12873,10,0.1948,0.6948,-0.16873483789250995,0.29972882650451366,0.14986441325225683
P02_L026,1,row_linked_max_fms,12873,11,0.2578,0.7578,-0.021887151493979108,0.2914766020670671,0.14573830103353355
P02_L026,1,row_linked_max_fms,12873,12,0.3151,0.8150999999999999,-0.07173012003647812,0.3231557882005306,0.1615778941002653
P02_L026,1,row_linked_max_fms,12873,13,0.3782,0.8782,0.15158313787878544,0.31958592106964695,0.15979296053482347
P02_L026,1,row_linked_max_fms,12873,14,0.4354,0.9354,-0.06927068520220685,0.12686994818666894,0.06343497409333447
P02_L026,1,row_linked_max_fms,12873,15,0.4985,0.9984999999999999,0.001687040399988772,0.4071380862283249,0.20356904311416246
P02_L026,1,source_plotting_index_rule,4841,0,-0.4011,0.09889999999999999,-0.027562287784535115,0.2543343291272623,0.12716716456363114
P02_L026,1,source_plotting_index_rule,4841,1,-0.338,0.16199999999999998,-0.00324941909146031,0.23039331057488288,0.11519665528744144
P02_L026,1,source_plotting_index_rule,4841,2,-0.2807,0.2193,-0.010152216448754197,0.3318709814178067,0.16593549070890334
P02_L026,1,source_plotting_index_rule,4841,3,-0.2235,0.27649999999999997,0.27176148336443834,0.14071253553342306,0.07035626776671153
P02_L026,1,source_plotting_index_rule,4841,4,-0.1604,0.3396,0.19613916204463908,0.26869879473824915,0.13434939736912457
P02_L026,1,source_plotting_index_rule,4841,5,-0.1031,0.39690000000000003,0.0872413009949699,0.2840044032755553,0.14200220163777766
P02_L026,1,source_plotting_index_rule,4841,6,-0.0401,0.4599,-0.09571717176999239,0.12367654416067479,0.061838272080337396
P02_L026,1,source_plotting_index_rule,4841,7,0.0172,0.5172,0.08916860521268466,0.15419431817300705,0.07709715908650353
P02_L026,1,source_plotting_index_rule,4841,8,0.0802,0.5802,0.193693128860888,0.2848250758342928,0.1424125379171464
P02_L026,1,source_plotting_index_rule,4841,9,0.1375,0.6375,0.4967766290245719,0.3452481004761202,0.1726240502380601
P02_L026,1,source_plotting_index_rule,4841,10,0.1948,0.6948,-0.11602170692878686,0.2964723399938437,0.14823616999692185
P02_L026,1,source_plotting_index_rule,4841,11,0.2578,0.7578,0.2160140828947011,0.25090049237398754,0.12545024618699377
P02_L026,1,source_plotting_index_rule,4841,12,0.3151,0.8150999999999999,-0.15448221886178543,0.45751494212297317,0.22875747106148658
P02_L026,1,source_plotting_index_rule,4841,13,0.3782,0.8782,0.2452557745581857,0.26769648730695944,0.13384824365347972
P02_L026,1,source_plotting_index_rule,4841,14,0.4354,0.9354,0.0030825673030207288,0.22196021391785928,0.11098010695892964
P02_L026,1,source_plotting_index_rule,4841,15,0.4985,0.9984999999999999,0.0005074185132171462,0.35372526532498755,0.17686263266249377
P02_L026,2,row_linked_max_fms,8403,0,-0.4011,0.09889999999999999,-0.0533945422359499,0.3097865532761323,0.15489327663806615
P02_L026,2,row_linked_max_fms,8403,1,-0.338,0.16199999999999998,0.09442698054049926,0.25981696733422177,0.12990848366711089
P02_L026,2,row_linked_max_fms,8403,2,-0.2807,0.2193,0.0656841711316171,0.24179069844054196,0.12089534922027098
P02_L026,2,row_linked_max_fms,8403,3,-0.2235,0.27649999999999997,0.17860651734441424,0.15445333227780955,0.07722666613890478
P02_L026,2,row_linked_max_fms,8403,4,-0.1604,0.3396,0.06437134623156485,0.299605810349868,0.149802905174934
P02_L026,2,row_linked_max_fms,8403,5,-0.1031,0.39690000000000003,0.12092860249606237,0.26621295057693206,0.13310647528846603
P02_L026,2,row_linked_max_fms,8403,6,-0.0401,0.4599,-0.143232265706777,0.16444709923797202,0.08222354961898601
P02_L026,2,row_linked_max_fms,8403,7,0.0172,0.5172,0.08916859369924364,0.154194331059524,0.077097165529762
P02_L026,2,row_linked_max_fms,8403,8,0.0802,0.5802,0.0185694619303434,0.422657323136506,0.211328661568253
P02_L026,2,row_linked_max_fms,8403,9,0.1375,0.6375,0.3856529744914627,0.395567504329385,0.1977837521646925
P02_L026,2,row_linked_max_fms,8403,10,0.1948,0.6948,-0.22370022906515952,0.3176364416070972,0.1588182208035486
P02_L026,2,row_linked_max_fms,8403,11,0.2578,0.7578,0.32792214430270916,0.2136771059999588,0.1068385529999794
P02_L026,2,row_linked_max_fms,8403,12,0.3151,0.8150999999999999,-0.2968418579714487,0.4060991037765319,0.20304955188826596
P02_L026,2,row_linked_max_fms,8403,13,0.3782,0.8782,0.1421936447315422,0.25783711775478074,0.12891855887739037
P02_L026,2,row_linked_max_fms,8403,14,0.4354,0.9354,-0.06261354413876852,0.1186769037586765,0.05933845187933825
P02_L026,2,row_linked_max_fms,8403,15,0.4985,0.9984999999999999,0.015465619367802184,0.402156148985956,0.201078074492978
P02_L026,2,source_plotting_index_rule,813,0,-0.4011,0.09889999999999999,0.05178394823915708,0.26618347121027675,0.13309173560513837
P02_L026,2,source_plotting_index_rule,813,1,-0.338,0.16199999999999998,0.10228137512973708,0.3322782494815541,0.16613912474077705
P02_L026,2,source_plotting_index_rule,813,2,-0.2807,0.2193,-0.027284094307571054,0.20840779836568274,0.10420389918284137
P02_L026,2,source_plotting_index_rule,813,3,-0.2235,0.27649999999999997,0.22619622069518028,0.1201808901485487,0.06009044507427435
P02_L026,2,source_plotting_index_rule,813,4,-0.1604,0.3396,0.005510946220391801,0.2578961742764831,0.12894808713824155
P02_L026,2,source_plotting_index_rule,813,5,-0.1031,0.39690000000000003,0.18621685992153184,0.33306921605429357,0.16653460802714679
P02_L026,2,source_plotting_index_rule,813,6,-0.0401,0.4599,-0.15554868743874228,0.1593707883419081,0.07968539417095405
P02_L026,2,source_plotting_index_rule,813,7,0.0172,0.5172,0.12713266913466495,0.2200651923793038,0.1100325961896519
P02_L026,2,source_plotting_index_rule,813,8,0.0802,0.5802,-0.025117701661746143,0.41016467712219595,0.20508233856109798
P02_L026,2,source_plotting_index_rule,813,9,0.1375,0.6375,0.39316548098586407,0.443451057886442,0.221725528943221
P02_L026,2,source_plotting_index_rule,813,10,0.1948,0.6948,-0.11542306880453156,0.3047909333791412,0.1523954666895706
P02_L026,2,source_plotting_index_rule,813,11,0.2578,0.7578,0.1328577175175895,0.3144453071940261,0.15722265359701304
P02_L026,2,source_plotting_index_rule,813,12,0.3151,0.8150999999999999,-0.1331925517217948,0.30250419225173275,0.15125209612586638
P02_L026,2,source_plotting_index_rule,813,13,0.3782,0.8782,0.1707500022633579,0.22922683277017158,0.11461341638508579
P02_L026,2,source_plotting_index_rule,813,14,0.4354,0.9354,-0.0676222971410171,0.10496642809832209,0.052483214049161044
P02_L026,2,source_plotting_index_rule,813,15,0.4985,0.9984999999999999,0.0035612641387440364,0.36512265224230506,0.18256132612115253
P02_L049,1,row_linked_max_fms,44244,0,-0.4011,0.09889999999999999,0.09145407041462117,0.179351369949433,0.0896756849747165
P02_L049,1,row_linked_max_fms,44244,1,-0.3552,0.14479999999999998,0.12667633624361999,0.2842530336854924,0.1421265168427462
P02_L049,1,row_linked_max_fms,44244,2,-0.3037,0.19629999999999997,0.033089329233404935,0.1204161804925432,0.0602080902462716
P02_L049,1,row_linked_max_fms,44244,3,-0.2578,0.24220000000000003,0.1436422414485731,0.20529023929610185,0.10264511964805093
P02_L049,1,row_linked_max_fms,44244,4,-0.212,0.28800000000000003,-0.02143866672320624,0.26490863860900893,0.13245431930450446
P02_L049,1,row_linked_max_fms,44244,5,-0.1662,0.3338,0.3338532521485691,0.37952321439305675,0.18976160719652838
P02_L049,1,row_linked_max_fms,44244,6,-0.1146,0.3854,-0.17471796758698976,0.14271522960214406,0.07135761480107203
P02_L049,1,row_linked_max_fms,44244,7,-0.0688,0.4312,-0.08924932947576994,0.25487081617499097,0.12743540808749548
P02_L049,1,row_linked_max_fms,44244,8,-0.0229,0.4771,0.020989462811331804,0.2402598251700271,0.12012991258501356
P02_L049,1,row_linked_max_fms,44244,9,0.0229,0.5229,-0.048853157736233145,0.10497818908582941,0.052489094542914706
P02_L049,1,row_linked_max_fms,44244,10,0.0745,0.5745,-0.013916622307605073,0.2412591472027383,0.12062957360136915
P02_L049,1,row_linked_max_fms,44244,11,0.1203,0.6203,0.14640880632355185,0.19812690273268282,0.09906345136634141
P02_L049,1,row_linked_max_fms,44244,12,0.1662,0.6662,0.21633443383575923,0.3775513813787242,0.1887756906893621
P02_L049,1,row_linked_max_fms,44244,13,0.212,0.712,-0.008521792621389907,0.27988604711961435,0.13994302355980717
P02_L049,1,row_linked_max_fms,44244,14,0.2636,0.7636000000000001,-0.21677090705296279,0.23865989911569455,0.11932994955784727
P02_L049,1,row_linked_max_fms,44244,15,0.3094,0.8094,-0.16650866673706033,0.2546829569885049,0.12734147849425245
P02_L049,1,row_linked_max_fms,44244,16,0.3552,0.8552,0.03834532962519697,0.2624604132067092,0.1312302066033546
P02_L049,1,row_linked_max_fms,44244,17,0.4011,0.9011,0.30231687265291834,0.24429395722392838,0.12214697861196419
P02_L049,1,row_linked_max_fms,44244,18,0.4526,0.9526,0.11913296795423936,0.15435547269982325,0.07717773634991162
P02_L049,1,row_linked_max_fms,44244,19,0.4985,0.9984999999999999,0.41391592092553225,0.28688395327419647,0.14344197663709823
P02_L049,1,source_plotting_index_rule,720,0,-0.4011,0.09889999999999999,0.3194941417522473,0.22049198949127935,0.11024599474563967
P02_L049,1,source_plotting_index_rule,720,1,-0.3552,0.14479999999999998,0.14307291436035158,0.09385570515161529,0.046927852575807644
P02_L049,1,source_plotting_index_rule,720,2,-0.3037,0.19629999999999997,0.08663328122445722,0.1945356713990498,0.0972678356995249
P02_L049,1,source_plotting_index_rule,720,3,-0.2578,0.24220000000000003,0.20104794068747306,0.16743906172137799,0.08371953086068899
P02_L049,1,source_plotting_index_rule,720,4,-0.212,0.28800000000000003,-0.02143866230447907,0.2649086477276005,0.13245432386380024
P02_L049,1,source_plotting_index_rule,720,5,-0.1662,0.3338,0.2017023977680742,0.24098331351033964,0.12049165675516982
P02_L049,1,source_plotting_index_rule,720,6,-0.1146,0.3854,-0.20192287465332187,0.1505264663544428,0.0752632331772214
P02_L049,1,source_plotting_index_rule,720,7,-0.0688,0.4312,-0.049528846307801355,0.3551370216379097,0.17756851081895486
P02_L049,1,source_plotting_index_rule,720,8,-0.0229,0.4771,-0.15695017257474658,0.22158860672086492,0.11079430336043246
P02_L049,1,source_plotting_index_rule,720,9,0.0229,0.5229,0.01648855279826118,0.15661082796763637,0.07830541398381818
P02_L049,1,source_plotting_index_rule,720,10,0.0745,0.5745,-0.06154743392613777,0.20353915236054604,0.10176957618027302
P02_L049,1,source_plotting_index_rule,720,11,0.1203,0.6203,0.23796493221740406,0.19913284557096717,0.09956642278548358
P02_L049,1,source_plotting_index_rule,720,12,0.1662,0.6662,0.24574637050895373,0.35501636803972475,0.17750818401986238
P02_L049,1,source_plotting_index_rule,720,13,0.212,0.712,-0.005095528269991122,0.3273345157403073,0.16366725787015365
P02_L049,1,source_plotting_index_rule,720,14,0.2636,0.7636000000000001,-0.19985932097089684,0.2936224301970473,0.14681121509852366
P02_L049,1,source_plotting_index_rule,720,15,0.3094,0.8094,0.03586909912802698,0.19490425514676427,0.09745212757338213
P02_L049,1,source_plotting_index_rule,720,16,0.3552,0.8552,0.041089907533533136,0.2970217292256578,0.1485108646128289
P02_L049,1,source_plotting_index_rule,720,17,0.4011,0.9011,0.4108808320848465,0.19334602958641875,0.09667301479320937
P02_L049,1,source_plotting_index_rule,720,18,0.4526,0.9526,0.08883944614970214,0.20793451563192966,0.10396725781596483
P02_L049,1,source_plotting_index_rule,720,19,0.4985,0.9984999999999999,0.31883411209430734,0.21504695849137825,0.10752347924568913
P02_L049,2,row_linked_max_fms,9211,0,-0.4011,0.09889999999999999,0.17376689026846792,0.1805835700224262,0.0902917850112131
P02_L049,2,row_linked_max_fms,9211,1,-0.3552,0.14479999999999998,0.14725161337040918,0.15036059528445728,0.07518029764222864
P02_L049,2,row_linked_max_fms,9211,2,-0.3037,0.19629999999999997,-0.1075437104128426,0.11628631195185513,0.05814315597592756
P02_L049,2,row_linked_max_fms,9211,3,-0.2578,0.24220000000000003,0.15165246809232988,0.19001421738930663,0.09500710869465331
P02_L049,2,row_linked_max_fms,9211,4,-0.212,0.28800000000000003,-0.08896586715518005,0.27274364261242584,0.13637182130621292
P02_L049,2,row_linked_max_fms,9211,5,-0.1662,0.3338,0.31552026872176503,0.33612745105072755,0.16806372552536378
P02_L049,2,row_linked_max_fms,9211,6,-0.1146,0.3854,-0.20567444985627956,0.1423696715254504,0.0711848357627252
P02_L049,2,row_linked_max_fms,9211,7,-0.0688,0.4312,-0.04220031795341464,0.2875689816045922,0.1437844908022961
P02_L049,2,row_linked_max_fms,9211,8,-0.0229,0.4771,-0.03557933291595514,0.23918411294279143,0.11959205647139572
P02_L049,2,row_linked_max_fms,9211,9,0.0229,0.5229,0.18106262467942247,0.3218216778765408,0.1609108389382704
P02_L049,2,row_linked_max_fms,9211,10,0.0745,0.5745,-0.08079405785781073,0.11511822655631773,0.057559113278158866
P02_L049,2,row_linked_max_fms,9211,11,0.1203,0.6203,0.07161253252437119,0.12173119217660053,0.060865596088300264
P02_L049,2,row_linked_max_fms,9211,12,0.1662,0.6662,0.24392680777805026,0.3424329132972695,0.17121645664863475
P02_L049,2,row_linked_max_fms,9211,13,0.212,0.712,-0.0022776483530625572,0.30324299719245346,0.15162149859622673
P02_L049,2,row_linked_max_fms,9211,14,0.2636,0.7636000000000001,-0.16754394547411836,0.2961193265752492,0.1480596632876246
P02_L049,2,row_linked_max_fms,9211,15,0.3094,0.8094,-0.0047945612516096985,0.18758828232367622,0.09379414116183811
P02_L049,2,row_linked_max_fms,9211,16,0.3552,0.8552,0.2026488138874958,0.2076246789299732,0.1038123394649866
P02_L049,2,row_linked_max_fms,9211,17,0.4011,0.9011,0.19926775420243584,0.3359008958495402,0.1679504479247701
P02_L049,2,row_linked_max_fms,9211,18,0.4526,0.9526,-0.0025138998945995784,0.2226994363579952,0.1113497181789976
P02_L049,2,row_linked_max_fms,9211,19,0.4985,0.9984999999999999,0.3034361479128392,0.19510349634260593,0.09755174817130297
P02_L049,2,source_plotting_index_rule,3584,0,-0.4011,0.09889999999999999,0.3324120413600293,0.10713103311580129,0.05356551655790064
P02_L049,2,source_plotting_index_rule,3584,1,-0.3552,0.14479999999999998,0.14561916780612771,0.10615058376813043,0.053075291884065214
P02_L049,2,source_plotting_index_rule,3584,2,-0.3037,0.19629999999999997,0.23976687885761358,0.09117256422232214,0.04558628211116107
P02_L049,2,source_plotting_index_rule,3584,3,-0.2578,0.24220000000000003,0.1485904084516265,0.19214202390573923,0.09607101195286961
P02_L049,2,source_plotting_index_rule,3584,4,-0.212,0.28800000000000003,-0.05243829973150291,0.253061854136693,0.1265309270683465
P02_L049,2,source_plotting_index_rule,3584,5,-0.1662,0.3338,0.34087793160342783,0.35490969325225646,0.17745484662612823
P02_L049,2,source_plotting_index_rule,3584,6,-0.1146,0.3854,-0.20798317104228398,0.18635113263934952,0.09317556631967476
P02_L049,2,source_plotting_index_rule,3584,7,-0.0688,0.4312,-0.08924932947576994,0.25487081617499097,0.12743540808749548
P02_L049,2,source_plotting_index_rule,3584,8,-0.0229,0.4771,0.06100626089544741,0.22679660215090852,0.11339830107545426
P02_L049,2,source_plotting_index_rule,3584,9,0.0229,0.5229,0.01648856885860982,0.15661083214426327,0.07830541607213164
P02_L049,2,source_plotting_index_rule,3584,10,0.0745,0.5745,-0.025711966346826595,0.17089762085286825,0.08544881042643412
P02_L049,2,source_plotting_index_rule,3584,11,0.1203,0.6203,-0.03090107058654112,0.27442843608027206,0.13721421804013603
